DeviceID,Date,HoursUsed,Temperature,Vibration,FailureFlag
1,2024-01-01,1.849861906929131,33.687390845363,0.04348213412590705,1
1,2024-01-02,4.7567085290479305,31.359638419742396,0.3178283423292782,0
1,2024-01-03,1.1814896884882526,35.04720903484222,0.07073578041620376,0
1,2024-01-04,2.954814397303763,31.903167442829332,0.185218259607937,0
1,2024-01-05,0.5495630596748402,35.35867546930387,0.2596356774665955,1
1,2024-01-06,0.23280933558532002,35.56121325129763,0.1840789185051944,0
1,2024-01-07,3.2201343051251543,33.79743068777547,0.12975280773444994,0
1,2024-01-08,1.462494591736167,33.911237965466704,0.23979979731797202,0
1,2024-01-09,2.6413386010031044,37.981181309017664,0.13569536866518533,0
1,2024-01-10,1.472359951634333,36.68420207999551,0.44424119124615374,0
1,2024-01-11,1.2775716115601805,33.65193816417033,0.13824023699035734,0
1,2024-01-12,2.46066590325062,32.5194097551603,0.04910880569148747,0
1,2024-01-13,4.569746977253207,34.48701450613146,0.387739577381997,0
1,2024-01-14,1.9224411854312096,36.434991496283374,0.5517665021912281,0
1,2024-01-15,1.5516457053403339,36.42704868979602,0.2778603887576708,0
1,2024-01-16,1.885338897427494,36.733703346647104,0.08459383933744094,0
1,2024-01-17,2.536686603482741,38.65926819156136,0.3774020592252053,1
1,2024-01-18,2.926673558974795,39.8769670656908,0.008031930163836222,1
1,2024-01-19,0.6077186295406887,35.51574864833499,0.29266228106060327,0
1,2024-01-20,2.731482832214728,33.946261027715856,0.17901290908494286,0
1,2024-01-21,3.6833062847635776,36.115740084076045,0.7056602977507118,0
1,2024-01-22,2.9420460909987276,37.88469409960327,0.16650264459819195,1
1,2024-01-23,1.4450236919861084,32.88621004237906,0.2096809527977671,1
1,2024-01-24,1.551051507103667,35.054566944166105,0.2905667232901483,0
1,2024-01-25,5.980714943251855,36.54248598780376,0.5398953121097688,0
1,2024-01-26,1.0746542094208662,37.205452718660474,0.022689037297539925,0
1,2024-01-27,2.9342248371467985,37.827481389733585,0.24454395261514753,1
1,2024-01-28,2.684525464722145,33.10287147722089,0.09297951330534926,0
1,2024-01-29,3.9182739873285666,34.072295569322655,0.24016488019552495,1
1,2024-01-30,3.951220629355408,32.670601485019944,0.7470198655662356,0
1,2024-01-31,0.0,37.951153938409036,0.040518745097492,0
1,2024-02-01,1.3425421909477626,32.99526822665125,0.3165277113432987,0
1,2024-02-02,3.0039232765901116,35.33282617079834,0.02679957655891961,0
1,2024-02-03,1.3337451766866375,35.01199541258535,0.1390291627811545,1
1,2024-02-04,0.0,36.762464092313955,0.017387354398075473,0
1,2024-02-05,0.39181390568229957,30.783706616836653,0.09383397920386188,1
1,2024-02-06,5.026504331329694,34.02230798913977,0.46738607881416017,0
1,2024-02-07,0.0,34.789492659363184,0.20878869136388875,1
1,2024-02-08,2.634588273258727,36.70159722405423,0.6952563675748165,0
1,2024-02-09,0.7153061476902116,35.96640598434467,0.05022696971878704,0
1,2024-02-10,4.628866393032311,31.37350879008463,0.22951849047833567,1
1,2024-02-11,1.1008001561581822,35.300671429165426,0.3509230957887681,1
1,2024-02-12,0.0,31.309531289680894,0.1689735722529225,1
1,2024-02-13,1.7426748733985882,36.27231374503522,0.10090187340938457,0
1,2024-02-14,1.8920835729341081,33.06203150041501,0.6902810399192058,1
1,2024-02-15,2.2069638399405718,34.437537072444094,0.26594168510455085,0
1,2024-02-16,0.0,37.94511887610019,0.11995846469288776,0
1,2024-02-17,1.8875810399952668,35.591927022238295,0.020200071696580304,0
1,2024-02-18,1.8766710660848067,36.05439158017294,0.07598109548951944,0
1,2024-02-19,0.7016755829721937,37.64016674232575,0.41238530075564017,0
1,2024-02-20,4.386547009276371,36.574813289564744,0.2934597461861762,0
1,2024-02-21,0.5424958950460237,34.46937012610101,0.10382018790608363,0
1,2024-02-22,0.8048490426566333,36.579169414678184,0.6293394284923334,0
1,2024-02-23,0.0,33.31805065292682,0.04512496009373442,0
1,2024-02-24,3.2372731576855927,35.57491564215879,0.18193172439998728,1
1,2024-02-25,3.123426196113952,35.72299739979189,0.9305020337995787,0
1,2024-02-26,2.80555842330171,31.542542585377582,0.1447146553829146,0
1,2024-02-27,4.143072457053628,35.23110049697738,0.040126374997903745,1
1,2024-02-28,3.1758709495233615,37.13802044239234,0.13275968356811757,1
1,2024-02-29,3.8854077690122235,34.79490919755708,0.0021356632026327564,1
1,2024-03-01,2.167895022167282,37.753188185219244,0.2170999131937561,0
1,2024-03-02,0.39636448083166553,32.88649453899111,0.06129300570900379,1
1,2024-03-03,2.323956286371847,34.81375078533718,0.017979749775670646,0
1,2024-03-04,0.6839076083239748,34.0775392424534,0.01611224328496428,1
1,2024-03-05,5.6503539319770955,36.39843236182278,0.04847945496755145,0
1,2024-03-06,0.5143347692931923,34.91544267061384,0.01851181821306704,1
1,2024-03-07,4.03938093993518,35.458103579817106,0.38834503190069086,0
1,2024-03-08,0.5430833362273673,37.81235119562119,0.3511151776571251,0
1,2024-03-09,4.505187512978113,33.18547909878269,0.5259920844378365,0
1,2024-03-10,1.5699770790488772,34.48237479357513,0.07197557340338369,0
1,2024-03-11,3.5862271663987375,32.98064200041652,0.15646217043410196,0
1,2024-03-12,2.7272199944580535,32.36384303383519,0.22423305000617433,0
1,2024-03-13,2.0004816872934392,34.29926365882553,0.5154172424927311,0
1,2024-03-14,0.8170274932273365,37.236098317303714,0.09925311956863869,0
1,2024-03-15,4.6146428567674,34.396867292710056,0.15963687206315286,0
1,2024-03-16,3.1363958266046597,34.26577190059375,0.1592231765224542,0
1,2024-03-17,0.21811355230974483,33.77460541293672,0.010823452145184658,0
1,2024-03-18,1.952431271336308,35.39912599563031,0.16064282997266566,0
1,2024-03-19,1.0681983688414831,32.863895450327114,0.360424516404924,0
1,2024-03-20,0.0,31.8912451980804,0.5472908519847857,0
1,2024-03-21,2.777593456403606,38.431488800476075,0.20759839183379047,0
1,2024-03-22,3.779647040926926,35.36165137742633,0.007518492194424468,0
1,2024-03-23,2.2441004041448798,38.07452339578647,0.39369176245191245,0
1,2024-03-24,3.748551135261267,34.44695485367842,0.04173427159272145,0
1,2024-03-25,1.3061547011454762,34.34058736414209,0.45000414950576667,0
1,2024-03-26,0.48690044678571254,37.978250956678764,0.15710634120561695,0
1,2024-03-27,3.22496797783493,36.38392198665137,0.11261075570655106,0
1,2024-03-28,3.879523331229989,33.618409167875704,0.21000086710248694,0
1,2024-03-29,2.265225216752109,36.903502155924194,0.36674462631757726,0
1,2024-03-30,0.0,35.752618716960356,0.6037457426726004,1
1,2024-03-31,2.0236597255706528,36.946608592486996,0.27625426618554155,0
2,2024-01-01,0.19039434486251183,24.09658688849244,0.617309872794862,1
2,2024-01-02,0.0,22.838884755234872,0.3354116735791923,0
2,2024-01-03,2.0524570684599377,22.432112571893757,0.05384180847175529,1
2,2024-01-04,0.0,26.347202733066865,0.054595167448729415,1
2,2024-01-05,3.6149790682243528,24.730231736030397,0.2838703877954195,1
2,2024-01-06,1.5520438662899614,25.323115618330856,0.15881522784350727,0
2,2024-01-07,0.0,23.3640893445229,0.5609334303079158,1
2,2024-01-08,1.5732367541318286,26.72687830804503,0.15539142105296855,1
2,2024-01-09,1.8772467069964691,27.033061885119704,0.16606308597085262,1
2,2024-01-10,4.299666446683448,26.797886277241304,0.06983152815745221,0
2,2024-01-11,2.22708042862766,24.7743983184699,0.24303654091318966,0
2,2024-01-12,1.0587125062830725,28.49087001688793,0.08056576072580601,0
2,2024-01-13,1.4841581065064127,24.68316122773597,0.05673981341260286,0
2,2024-01-14,0.996217587225702,26.75672882721753,0.07947649497690507,0
2,2024-01-15,2.9863943701639055,22.051456737179084,0.06626927431131412,1
2,2024-01-16,1.2960756634026396,23.701292230389583,0.03676189367674913,0
2,2024-01-17,0.4433382258290961,26.024831549436506,0.11029589553102437,0
2,2024-01-18,3.1866313104234143,25.794927702566174,0.10244085099131109,0
2,2024-01-19,0.3661664795009103,20.643838183594312,0.007302027633222615,0
2,2024-01-20,1.4262192603433292,26.02078704462284,0.18688078525365015,0
2,2024-01-21,1.6656620276832452,23.595196071135387,0.011239593227715198,1
2,2024-01-22,1.4737103473907505,25.41459584742728,0.06925600854657629,0
2,2024-01-23,0.30812337430309156,24.987701648778422,0.14743461248149184,0
2,2024-01-24,3.5846508658990377,29.716815345018762,0.9114126530379574,0
2,2024-01-25,2.1231048759570608,26.718620564742825,0.28498060417404736,0
2,2024-01-26,1.3651585376832074,25.658685134316478,0.2678072062852747,0
2,2024-01-27,0.8425277673379417,22.252438256539893,0.17860363002389662,0
2,2024-01-28,2.1129416010213857,26.783824397879734,0.2146270871952618,0
2,2024-01-29,2.9533776573136663,23.949717495910377,0.060722824387855735,0
2,2024-01-30,2.0296407106679064,26.494444734183027,0.01961307166266349,0
2,2024-01-31,0.9217562573831821,25.284847891820707,0.0021168642477645927,0
2,2024-02-01,2.4519166801261427,23.21857195792122,0.18162269067860945,0
2,2024-02-02,0.0,25.18140645831288,0.010318165379736823,1
2,2024-02-03,4.180653313464704,24.9920574936932,0.5279841216453299,1
2,2024-02-04,1.024014172016182,23.91072707527772,0.034616302794943585,0
2,2024-02-05,4.103654074750915,26.848129834888898,0.0792610148825938,0
2,2024-02-06,2.192816774345801,27.15624247269418,0.05577627038361225,0
2,2024-02-07,0.5796779287757494,24.8555183713467,0.028368224913377607,1
2,2024-02-08,0.3508354661621871,26.66784980378313,0.07272342387751518,1
2,2024-02-09,0.3070687638071177,28.095987217388377,0.014492267019957778,0
2,2024-02-10,2.0763870010636416,26.583012425400785,0.029919890703805366,0
2,2024-02-11,0.0,24.617213128691418,0.5324648807642876,0
2,2024-02-12,3.6597228585585104,21.060901174244087,0.16602849764493038,0
2,2024-02-13,2.286050623038468,24.76832136772102,0.06176131735047922,0
