DeviceID,Date,HoursUsed,Temperature,Vibration,FailureFlag
1,2024-01-01,1.849861906929131,33.687390845363,0.043482134125907,1
1,2024-01-02,4.7567085290479305,31.3596384197424,0.3178283423292782,0
1,2024-01-03,1.1814896884882526,35.04720903484222,0.0707357804162037,0
1,2024-01-04,2.954814397303763,31.90316744282933,0.185218259607937,0
1,2024-01-05,0.5495630596748402,35.35867546930387,0.2596356774665955,1
1,2024-01-06,0.23280933558532,35.56121325129763,0.1840789185051944,0
1,2024-01-07,3.2201343051251543,33.79743068777547,0.1297528077344499,0
1,2024-01-08,1.462494591736167,33.911237965466704,0.239799797317972,0
1,2024-01-09,2.6413386010031044,37.981181309017664,0.1356953686651853,0
1,2024-01-10,1.472359951634333,36.68420207999551,0.4442411912461537,0
1,2024-01-11,1.2775716115601805,33.65193816417033,0.1382402369903573,0
1,2024-01-12,2.46066590325062,32.5194097551603,0.0491088056914874,0
1,2024-01-13,4.569746977253207,34.48701450613146,0.387739577381997,0
1,2024-01-14,1.9224411854312096,36.434991496283374,0.5517665021912281,0
1,2024-01-15,1.551645705340334,36.42704868979602,0.2778603887576708,0
1,2024-01-16,1.885338897427494,36.733703346647104,0.0845938393374409,0
1,2024-01-17,2.536686603482741,38.65926819156136,0.3774020592252053,1
1,2024-01-18,2.926673558974795,39.8769670656908,0.0080319301638362,1
1,2024-01-19,0.6077186295406887,35.51574864833499,0.2926622810606032,0
1,2024-01-20,2.731482832214728,33.946261027715856,0.1790129090849428,0
1,2024-01-21,3.6833062847635776,36.115740084076045,0.7056602977507118,0
1,2024-01-22,2.942046090998728,37.88469409960327,0.1665026445981919,1
1,2024-01-23,1.4450236919861084,32.88621004237906,0.2096809527977671,1
1,2024-01-24,1.551051507103667,35.054566944166105,0.2905667232901483,0
1,2024-01-25,5.980714943251855,36.54248598780376,0.5398953121097688,0
1,2024-01-26,1.0746542094208662,37.20545271866048,0.0226890372975399,0
1,2024-01-27,2.9342248371467985,37.82748138973359,0.2445439526151475,1
1,2024-01-28,2.684525464722145,33.10287147722089,0.0929795133053492,0
1,2024-01-29,3.918273987328567,34.072295569322655,0.2401648801955249,1
1,2024-01-30,3.951220629355408,32.670601485019944,0.7470198655662356,0
1,2024-01-31,0.0,37.95115393840904,0.040518745097492,0
1,2024-02-01,1.3425421909477626,32.99526822665125,0.3165277113432987,0
1,2024-02-02,3.003923276590112,35.33282617079834,0.0267995765589196,0
1,2024-02-03,1.3337451766866375,35.01199541258535,0.1390291627811545,1
1,2024-02-04,0.0,36.76246409231396,0.0173873543980754,0
1,2024-02-05,0.3918139056822995,30.783706616836653,0.0938339792038618,1
1,2024-02-06,5.026504331329694,34.02230798913977,0.4673860788141601,0
1,2024-02-07,0.0,34.789492659363184,0.2087886913638887,1
1,2024-02-08,2.634588273258727,36.70159722405423,0.6952563675748165,0
1,2024-02-09,0.7153061476902116,35.96640598434467,0.050226969718787,0
1,2024-02-10,4.628866393032311,31.37350879008463,0.2295184904783356,1
1,2024-02-11,1.1008001561581822,35.300671429165426,0.3509230957887681,1
1,2024-02-12,0.0,31.30953128968089,0.1689735722529225,1
1,2024-02-13,1.7426748733985882,36.27231374503522,0.1009018734093845,0
1,2024-02-14,1.892083572934108,33.06203150041501,0.6902810399192058,1
1,2024-02-15,2.206963839940572,34.437537072444094,0.2659416851045508,0
1,2024-02-16,0.0,37.94511887610019,0.1199584646928877,0
1,2024-02-17,1.8875810399952668,35.591927022238295,0.0202000716965803,0
1,2024-02-18,1.8766710660848067,36.05439158017294,0.0759810954895194,0
1,2024-02-19,0.7016755829721937,37.64016674232575,0.4123853007556401,0
1,2024-02-20,4.386547009276371,36.57481328956474,0.2934597461861762,0
1,2024-02-21,0.5424958950460237,34.46937012610101,0.1038201879060836,0
1,2024-02-22,0.8048490426566333,36.57916941467818,0.6293394284923334,0
1,2024-02-23,0.0,33.31805065292682,0.0451249600937344,0
1,2024-02-24,3.2372731576855927,35.57491564215879,0.1819317243999872,1
1,2024-02-25,3.123426196113952,35.72299739979189,0.9305020337995789,0
1,2024-02-26,2.80555842330171,31.542542585377586,0.1447146553829146,0
1,2024-02-27,4.143072457053628,35.23110049697738,0.0401263749979037,1
1,2024-02-28,3.175870949523361,37.13802044239234,0.1327596835681175,1
1,2024-02-29,3.885407769012224,34.79490919755708,0.0021356632026327,1
1,2024-03-01,2.167895022167282,37.75318818521925,0.2170999131937561,0
1,2024-03-02,0.3963644808316655,32.88649453899111,0.0612930057090037,1
1,2024-03-03,2.323956286371847,34.81375078533718,0.0179797497756706,0
1,2024-03-04,0.6839076083239748,34.0775392424534,0.0161122432849642,1
1,2024-03-05,5.650353931977096,36.39843236182278,0.0484794549675514,0
1,2024-03-06,0.5143347692931923,34.91544267061384,0.018511818213067,1
1,2024-03-07,4.03938093993518,35.458103579817106,0.3883450319006908,0
1,2024-03-08,0.5430833362273673,37.81235119562119,0.3511151776571251,0
1,2024-03-09,4.505187512978113,33.18547909878269,0.5259920844378365,0
1,2024-03-10,1.5699770790488772,34.48237479357513,0.0719755734033836,0
1,2024-03-11,3.586227166398737,32.98064200041652,0.1564621704341019,0
1,2024-03-12,2.727219994458053,32.36384303383519,0.2242330500061743,0
1,2024-03-13,2.0004816872934392,34.29926365882553,0.5154172424927311,0
1,2024-03-14,0.8170274932273365,37.236098317303714,0.0992531195686386,0
1,2024-03-15,4.6146428567674,34.396867292710056,0.1596368720631528,0
1,2024-03-16,3.13639582660466,34.26577190059375,0.1592231765224542,0
1,2024-03-17,0.2181135523097448,33.77460541293672,0.0108234521451846,0
1,2024-03-18,1.952431271336308,35.39912599563031,0.1606428299726656,0
1,2024-03-19,1.0681983688414831,32.863895450327114,0.360424516404924,0
1,2024-03-20,0.0,31.8912451980804,0.5472908519847857,0
1,2024-03-21,2.777593456403606,38.43148880047608,0.2075983918337904,0
1,2024-03-22,3.779647040926926,35.36165137742633,0.0075184921944244,0
1,2024-03-23,2.24410040414488,38.07452339578647,0.3936917624519124,0
1,2024-03-24,3.748551135261267,34.44695485367842,0.0417342715927214,0
1,2024-03-25,1.3061547011454762,34.34058736414209,0.4500041495057666,0
1,2024-03-26,0.4869004467857125,37.97825095667877,0.1571063412056169,0
1,2024-03-27,3.22496797783493,36.38392198665137,0.112610755706551,0
1,2024-03-28,3.879523331229989,33.618409167875704,0.2100008671024869,0
1,2024-03-29,2.265225216752109,36.903502155924194,0.3667446263175772,0
1,2024-03-30,0.0,35.75261871696036,0.6037457426726004,1
1,2024-03-31,2.0236597255706528,36.946608592487,0.2762542661855415,0
2,2024-01-01,0.1903943448625118,24.09658688849244,0.617309872794862,1
2,2024-01-02,0.0,22.838884755234872,0.3354116735791923,0
2,2024-01-03,2.0524570684599377,22.43211257189376,0.0538418084717552,1
2,2024-01-04,0.0,26.347202733066865,0.0545951674487294,1
2,2024-01-05,3.6149790682243528,24.7302317360304,0.2838703877954195,1
2,2024-01-06,1.5520438662899614,25.323115618330856,0.1588152278435072,0
2,2024-01-07,0.0,23.3640893445229,0.5609334303079158,1
2,2024-01-08,1.5732367541318286,26.72687830804503,0.1553914210529685,1
2,2024-01-09,1.877246706996469,27.033061885119704,0.1660630859708526,1
2,2024-01-10,4.299666446683448,26.797886277241304,0.0698315281574522,0
2,2024-01-11,2.22708042862766,24.7743983184699,0.2430365409131896,0
2,2024-01-12,1.0587125062830725,28.49087001688793,0.080565760725806,0
2,2024-01-13,1.4841581065064129,24.68316122773597,0.0567398134126028,0
2,2024-01-14,0.996217587225702,26.75672882721753,0.079476494976905,0
2,2024-01-15,2.986394370163905,22.051456737179084,0.0662692743113141,1
2,2024-01-16,1.2960756634026396,23.701292230389583,0.0367618936767491,0
2,2024-01-17,0.4433382258290961,26.024831549436502,0.1102958955310243,0
2,2024-01-18,3.1866313104234143,25.794927702566174,0.102440850991311,0
2,2024-01-19,0.3661664795009103,20.643838183594312,0.0073020276332226,0
2,2024-01-20,1.4262192603433292,26.02078704462284,0.1868807852536501,0
2,2024-01-21,1.6656620276832452,23.595196071135387,0.0112395932277151,1
2,2024-01-22,1.4737103473907505,25.41459584742728,0.0692560085465762,0
2,2024-01-23,0.3081233743030915,24.987701648778422,0.1474346124814918,0
2,2024-01-24,3.5846508658990377,29.71681534501876,0.9114126530379574,0
2,2024-01-25,2.1231048759570608,26.718620564742825,0.2849806041740473,0
2,2024-01-26,1.3651585376832074,25.65868513431648,0.2678072062852747,0
2,2024-01-27,0.8425277673379417,22.252438256539893,0.1786036300238966,0
2,2024-01-28,2.1129416010213857,26.783824397879734,0.2146270871952618,0
2,2024-01-29,2.9533776573136663,23.949717495910377,0.0607228243878557,0
2,2024-01-30,2.0296407106679064,26.494444734183027,0.0196130716626634,0
2,2024-01-31,0.921756257383182,25.284847891820707,0.0021168642477645,0
2,2024-02-01,2.4519166801261427,23.21857195792122,0.1816226906786094,0
2,2024-02-02,0.0,25.18140645831288,0.0103181653797368,1
2,2024-02-03,4.180653313464704,24.9920574936932,0.5279841216453299,1
2,2024-02-04,1.024014172016182,23.91072707527772,0.0346163027949435,0
2,2024-02-05,4.103654074750915,26.848129834888898,0.0792610148825938,0
2,2024-02-06,2.192816774345801,27.15624247269418,0.0557762703836122,0
2,2024-02-07,0.5796779287757494,24.8555183713467,0.0283682249133776,1
2,2024-02-08,0.3508354661621871,26.66784980378313,0.0727234238775151,1
2,2024-02-09,0.3070687638071177,28.095987217388377,0.0144922670199577,0
2,2024-02-10,2.0763870010636416,26.583012425400785,0.0299198907038053,0
2,2024-02-11,0.0,24.61721312869141,0.5324648807642876,0
2,2024-02-12,3.6597228585585104,21.060901174244087,0.1660284976449303,0
2,2024-02-13,2.286050623038468,24.76832136772102,0.0617613173504792,0
2,2024-02-14,2.663612290704356,25.61636302527672,0.1221056569254704,0
2,2024-02-15,2.0669665226910663,24.866843435509725,0.2818364598453376,0
2,2024-02-16,0.5380276689592862,21.96472408768629,0.0189866588242002,0
2,2024-02-17,2.381215647851173,26.26678288689129,0.1737481849176648,0
2,2024-02-18,0.0,26.119059745545144,0.2439265345187908,0
2,2024-02-19,3.7058344523560622,22.036031249596096,0.0737259663757436,0
2,2024-02-20,3.2505495486224083,27.907194643572943,0.1225941772116104,0
2,2024-02-21,3.0590185183183274,27.01897541496988,0.334266151521337,0
2,2024-02-22,2.7059295711471685,21.657117878520506,0.5707475690050829,0
2,2024-02-23,1.997606791022302,23.28265151801892,0.4495213392474935,0
2,2024-02-24,2.590290731948816,25.930922852391085,0.4738136251066914,0
2,2024-02-25,0.0,24.911932769995644,0.1528291376570242,1
2,2024-02-26,0.2407937042317613,25.74050047799713,0.1419845450425965,0
2,2024-02-27,2.0697833477488303,30.015477804156,0.224147656438386,1
2,2024-02-28,4.370573379916198,24.21930908856357,0.1732411605816571,0
2,2024-02-29,0.3880533786600337,24.67138251009611,0.0099976042544973,0
2,2024-03-01,0.0,24.17617261069241,0.1785712950314287,0
2,2024-03-02,2.823788086845088,22.450551454460708,0.5798745770926212,1
2,2024-03-03,2.122994735461739,22.3119305574471,0.0254390197594391,0
2,2024-03-04,2.720319454441963,21.76138469760884,0.2477686948201788,0
2,2024-03-05,1.7836746768222742,22.309003606605746,0.0442556772611854,0
2,2024-03-06,0.0,27.190535254947942,0.5002528006549303,0
2,2024-03-07,4.975861992118313,25.08710933059992,0.076793040758514,0
2,2024-03-08,3.772424288429071,25.337887685328305,0.1818431210016622,0
2,2024-03-09,3.568118660684595,26.098940071649444,0.3096144493350882,0
2,2024-03-10,3.322831382289638,24.78701440325836,0.2381495288523829,0
2,2024-03-11,2.4109148966311875,22.70624958981191,0.6819405302098387,1
2,2024-03-12,0.46796855206513,21.8304350513134,0.0892223633579507,0
